SMILES,KELAS
CC=C1C2=NC(CS2)C(=O)NC(C3=NC(=CS3)C(=O)NC4C(OC(=O)C5=NC6=C(C=CC(C6O)NC(C(=O)NC(=C)C(=O)NC(=C)C(=O)NC(C(=O)NC7(CCC(=NC7C8=CSC4=N8)C9=NC(=CS9)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C2=NC(=CS2)C(=O)NC(C(=O)N1)C(C)O)C)C(C)C)C(=C5)C(C)O)C)C(C)(C(C)O)O,2
CC(C)CC(C(CC(=O)S)O)N,2
CC1C(=O)NC(C(=O)NC(CSSCC2C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC3CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)CC4=CC=C(C=C4)O)CC(=O)O)C(C)O)NC(=O)C5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5)CO)CCC(=O)N)CC6=CC=C(C=C6)O)CC7=CC=C(C=C7)O)CO)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N2)CCCNC(=N)N)CCCCN)NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)O)N)NC(=O)C(NC3=O)CCC(=O)N)CC(=O)O)CCC(=O)O)CC(C)C)CCCCN)CCCCN)CC(=O)O)C(C)C)CC(=O)N)CC8=CC=CC=C8)CCC(=O)O)C(C)O)C(=O)NC(CCCCN)C(=O)N9CCCC9C(=O)NC(CCC(=O)N)C(=O)NC(C(C)C)C(=O)O)CCC(=O)O,2
CC1C(=O)NC(C(=O)NC(CSSCC2C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC3CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)CC4=CC=C(C=C4)O)CC(=O)O)C(C)O)NC(=O)C5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5)CO)CCC(=O)N)CC6=CC=C(C=C6)O)CC7=CC=C(C=C7)O)CO)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N2)CCCNC(=N)N)CCCCN)NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)O)N)NC(=O)C(NC3=O)CCC(=O)N)CC(=O)O)CCC(=O)O)CC(C)C)CCCCN)CCCCN)CC(=O)O)C(C)C)CC(=O)N)CC8=CC=CC=C8)CCC(=O)O)C(C)O)C(=O)NC(CCCCN)C(=O)N9CCCC9C(=O)NC(CCC(=O)N)C(=O)NC(C(C)C)C(=O)O)CCC(=O)O,2
COCCOC(=O)NCCNC(=O)CCN1C(=O)CC(C1=O)SCCCNC(CCSC)C(=O)O,2
CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C6CCCN6C(=O)C(CCCCN)NC(=O)C7CCCN7C(=O)C(CCCN=C(N)N)N,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CN=CN3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC5=CC=CC=C5)CC6=CC=C(C=C6)O)C(C)C)N,2
CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C)C(=O)N3CCCC3C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N5CCCC5C(=O)N6CCCC6C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCSC)N,2
CCC(C)C(C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O)N,2
CCC(C)C(C(=O)NC(CC(C)C)C1=NC(=CS1)C(=O)NC(CO)C(=O)NCC(=O)NCC2=NC(=C(O2)C)C(=O)NC(CC(C)C)C(=O)NC(=C)C3=NC(=CO3)C(=O)NC(C)C(=O)NCC4=NC(=CS4)C(=O)NC(C(C)C)C(=O)O)NC(=O)C5=C(OC(=N5)C(=C)NC(=O)C(C(C)C)NC(=O)C6=C(OC(=N6)C(C)NC(=O)C)C)C,2
CC1C2=NC(=CS2)C(=O)NC(=C)C(=O)NC(=C)C3=NC(=CO3)C4=C(C=CC(=N4)C(=O)NC(=C)C(=O)N)C5=NC(=CS5)C(=O)NC(C(=O)NC(C6=NC(=CO6)C(=O)NCC7=NC(=CS7)C(=O)N1)CSC)C(C)O,2
CC(C)CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCCN)N,2
CCC(C)(C(=O)NC(CCC(=O)N)C(=O)NC(C)(C)C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CNC3=CC=CC=C32)CO)NC(=O)C(C)(CC)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(=O)C,2
CCC(C)(C(=O)NC(CCC(=O)N)C(=O)NC(C)(C)C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CC=CC=C2)CO)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(=O)C,2
CCC(C)(C(=O)NC(CCC(=O)N)C(=O)NC(C)(CC)C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CNC3=CC=CC=C32)CO)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(=O)C,2
CC(C)CC(C(=O)NC(CCSC)C(=O)NCC(=O)O)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)N,2
C1CCC2C(C1)CC(N2C(=O)C(C3CC4=CC=CC=C4C3)NC(=O)C(CO)NC(=O)C(C5CC6=CC=CC=C6C5)NC(=O)CNC(=O)C7CC(CN7C(=O)C8CCCN8C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NC(CCCN=C(N)N)C(=O)O.C(=O)(C(F)(F)F)O,2
CCC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N)N,2
CCC(C)C(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C3CCC(=O)N3,2
C1CCNC(=O)C(NC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)CNC(=O)C3CCCN3C(=O)C4CCCN4C(=O)C(NC(=O)C(C1)N)CCCN=C(N)N)CC5=CC=CC=C5)CO)CC6=CC=CC=C6)CCCN=C(N)N,2
C1CC2C(=O)NCC(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)N2C1)CCCN=C(N)N)CCCN=C(N)N)CC5=CC=CC=C5)CO)CC6=CC=CC=C6,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)C1CCCN1C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCCN=C(N)N)NC(=O)C,2
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)O,2
CCC(C)C(C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC(C)C)N,2
CC(C)CC(C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(C)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3,2
CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC1C=NC=N1)NC(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)N,2
CCC(C)C(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CC=CC=C1)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CS)NC(=O)C(CC(=O)O)NC(=O)C2CCCN2C(=O)CNC(=O)C(CC(=O)O)NC(=O)C3CCCN3C(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CO)N,2
CC(C)C(C(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NCC(=O)NCC(=O)N)N,2
CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCSC)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)N3CCCC3C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NC(C)C(=O)O)N,2
CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C6CCCN6C(=O)C(CCCCN)NC(=O)C7CCCN7C(=O)C(CCCN=C(N)N)N,2
CC1=CC2=C(C=C1)N(C(=O)C(CS2)NC(=O)C(CO)NC(=O)C(CC3=CC=CS3)NC(=O)CNC(=O)C4CC(CN4C(=O)C5CCCN5C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)CC(=O)NC(CCCN=C(N)N)C(=O)O,2
CC(C)CC(C(=O)NC(CO)C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(C(C)O)NC(=O)C(CS)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C(C)C)N,2
CCC(C)C(C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C(CO)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(CC(C)C)N,2
C1CC(N(C1)C(=O)C2CC(CN2C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NCC(=O)NC(CC3=CC=CS3)C(=O)NC(CO)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CC5=CC=CS5)C(=O)NC(CCCN=C(N)N)C(=O)O,2
CC(C(C(=O)NC(CCCN=C(N)N)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N)O,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2CSSCC(C(=O)N3CCCC3C(=O)NC(C(=O)NCC(=O)N4CCCC4C(=O)NC(C(=O)N2)CC(=O)O)CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C5CCCN5C(=O)C(CO)N,2
CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)OC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC1C=NC=N1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCC(=O)OC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)N)NC(=O)C(CC(C)C)N)N,2
CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CC3=CN=CN3)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC(=O)N)NC(=O)CN,2
CC(C(C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)CNC(=O)C4CCCN4C(=O)C5CCCN5C(=O)C(CCCN=C(N)N)N)O,2
CC(C)CC(C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2C=NC=N2)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)C(CO)NC(=O)C3CCCN3C(=O)C(C)N,2
CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CN=CN4)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NC(CC5=CN=CN5)C(=O)NC(CO)C(=O)O)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(C(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)O)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CN=CN2)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)NC(=O)CCCCC5C6C(CS5)NC(=O)N6,2
CC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)CNC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(C)N,2
CC(C(C(=O)NCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)O)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=C(C=C5)O)N)O,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C3CCCN3C(=O)C(CC(=O)O)NC(=O)C4CCCN4C(=O)C5CCC(=O)N5,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C3CCCN3C(=O)C(CC(=O)O)NC(=O)C4CCCN4C(=O)C5CCC(=O)N5,2
CC(C(C(=O)NCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)CNC(=O)C(CCCNC(=N)N)N)O,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C6CCCN6C(=O)C(CCCCN)NC(=O)C7CCCN7C(=O)C(CCCN=C(N)N)N,2
CC1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)C(C)C)CC2=CC=C(C=C2)O)CO)CC3=CNC=N3)NC(=O)C(C(C)C)NC(=O)C4CSSCC5C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSSCC(C(=O)N6CCCC6C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5)CC7=CC=CC=C7)CCC(=O)N)C(C)O)CC8=CNC=N8)CO)CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(CC9=CC=CC=C9)NC(=O)C(CC1=CNC=N1)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C(C)C)N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)N4)C)CCCCN)CC(=O)O)CCC(=O)O)CCC(=O)N)C(C)C)CC(C)C)CC1=CC=CC=C1)CCCNC(=N)N)C(C)O)CC1=CNC=N1)CC1=CC=CC=C1)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC=N1)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)O)CCCNC(=N)N,2
CC(C)CC(C(=O)NC(CCS(=O)C)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,2
CC(C)CC(C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NCC(=O)NC(CO)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O)NC(=O)C(C)NC(=O)C3CCCN3,2
CC(C)CC(C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)N3CCCC3C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CCSC)N,2
CCC(C)C1C(=O)NC(C(=O)NCCCNC(=O)CCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CC2=CC=CC=C2)CC3=CC=CC=C3)N)CCSC,2
CCC(C)C(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3,2
C1CC2C(=O)CC(C(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CC(=O)C5CO5,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(CC(=O)O)N,2
CCC(C)C(C(=O)NC(CC1C=NC=N1)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CC2C=NC=N2)NC(=O)C(CC3C=NC=N3)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(CO)N)NC(=O)C(CCC(=O)O)N,2
CC(C(C(=O)NCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)O)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=C(C=C5)O)N)O,2
CC(C)CC(C(=O)N1CCCC1C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CO)NC(=O)C(CS)NC(=O)C(CO)N,2
C1CC(NC1)C(=O)N2CCCC2C(=O)NCC(=O)N(C(=O)C(CC3=CC(=CS3)O)N)C(CCCN=C(N)N)(C(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)NC(=O)C(CCCCN)N)C(=O)OC(=O)C(CC4=CC=CC=C4)NC(=O)C(CO)NC(=O)C(CC5=CC=CS5)N,2
